r_0_ch_7 1.08294790e+01 7.15986983e-07
r_0_ch_1 1.09296593e+01 2.44129036e-06
r_0_ch_2 1.09296593e+01 1.87040206e-07
r_0_ch_5 1.09296593e+01 7.91063155e-06
r_0_ch_6 1.09296593e+01 6.79340367e-07
r_0_ch_8 1.09296593e+01 4.74500883e-07
r_0_ch_9 1.09296593e+01 4.44222717e-07
r_0_ch_7 1.09296593e+01 6.80326104e-07
r_0_ch_1 1.10298397e+01 2.98891389e-06
r_0_ch_2 1.10298397e+01 1.84341673e-07
r_0_ch_5 1.10298397e+01 1.22781622e-05
r_0_ch_6 1.10298397e+01 7.11931381e-07
r_0_ch_8 1.10298397e+01 5.14299830e-07
r_0_ch_9 1.10298397e+01 4.84406959e-07
r_0_ch_7 1.10298397e+01 7.13029075e-07
r_0_ch_1 1.11300200e+01 1.64132557e-06
r_0_ch_2 1.11300200e+01 1.96076639e-07
r_0_ch_5 1.11300200e+01 7.92622501e-07
r_0_ch_6 1.11300200e+01 7.28681740e-07
r_0_ch_10 1.11300200e+01 3.99799531e-07
r_0_ch_8 1.11300200e+01 4.28335398e-07
r_0_ch_9 1.11300200e+01 4.10665528e-07
r_0_ch_7 1.11300200e+01 7.27784960e-07
r_0_ch_11 1.11300200e+01 4.05675563e-07
r_0_ch_1 1.12302004e+01 2.04067140e-06
r_0_ch_2 1.12302004e+01 1.93423358e-07
r_0_ch_5 1.12302004e+01 3.59697759e-06
r_0_ch_6 1.12302004e+01 7.51464393e-07
r_0_ch_10 1.12302004e+01 3.11019491e-07
r_0_ch_8 1.12302004e+01 4.38019210e-07
r_0_ch_9 1.12302004e+01 4.17065014e-07
r_0_ch_7 1.12302004e+01 7.51155726e-07
r_0_ch_11 1.12302004e+01 3.15165230e-07
r_0_ch_1 1.13303808e+01 5.84273785e-06
r_0_ch_2 1.13303808e+01 2.11751167e-07
r_0_ch_5 1.13303808e+01 5.65009764e-06
r_0_ch_6 1.13303808e+01 1.80411836e-06
r_0_ch_10 1.13303808e+01 3.34891505e-07
r_0_ch_8 1.13303808e+01 1.08534952e-06
r_0_ch_9 1.13303808e+01 1.07103864e-06
r_0_ch_7 1.13303808e+01 1.80699482e-06
r_0_ch_11 1.13303808e+01 3.37830652e-07
r_0_ch_1 1.14305611e+01 6.33732811e-07
r_0_ch_2 1.14305611e+01 1.75962860e-07
r_0_ch_5 1.14305611e+01 3.88617029e-06
r_0_ch_6 1.14305611e+01 4.07454169e-07
r_0_ch_10 1.14305611e+01 4.18830222e-07
r_0_ch_8 1.14305611e+01 4.13207704e-07
r_0_ch_9 1.14305611e+01 3.91052705e-07
r_0_ch_7 1.14305611e+01 4.06013987e-07
r_0_ch_11 1.14305611e+01 4.23227710e-07
r_0_ch_1 1.15307415e+01 9.25863387e-07
r_0_ch_2 1.15307415e+01 1.72846136e-07
r_0_ch_5 1.15307415e+01 4.18488532e-06
r_0_ch_6 1.15307415e+01 3.36476764e-07
r_0_ch_10 1.15307415e+01 3.95879220e-07
r_0_ch_8 1.15307415e+01 2.55857153e-07
r_0_ch_9 1.15307415e+01 2.36631069e-07
r_0_ch_7 1.15307415e+01 3.35173484e-07
r_0_ch_11 1.15307415e+01 3.99664419e-07
r_0_ch_1 1.16309218e+01 9.67684369e-07
r_0_ch_2 1.16309218e+01 1.68466654e-07
r_0_ch_5 1.16309218e+01 4.10648721e-06
r_0_ch_6 1.16309218e+01 3.42240724e-07
r_0_ch_10 1.16309218e+01 4.04651188e-07
r_0_ch_8 1.16309218e+01 2.47806411e-07
r_0_ch_9 1.16309218e+01 2.30631572e-07
r_0_ch_7 1.16309218e+01 3.40803696e-07
r_0_ch_11 1.16309218e+01 4.08165405e-07
r_0_ch_1 1.17311022e+01 8.77018591e-07
r_0_ch_2 1.17311022e+01 1.65366957e-07
r_0_ch_5 1.17311022e+01 3.51796735e-06
r_0_ch_6 1.17311022e+01 3.49669185e-07
r_0_ch_10 1.17311022e+01 4.24165621e-07
r_0_ch_8 1.17311022e+01 2.85330783e-07
r_0_ch_9 1.17311022e+01 2.69029015e-07
r_0_ch_7 1.17311022e+01 3.47700009e-07
r_0_ch_11 1.17311022e+01 4.27673132e-07
r_0_ch_1 1.18312826e+01 1.08770340e-06
r_0_ch_2 1.18312826e+01 1.53850356e-07
r_0_ch_5 1.18312826e+01 4.56105230e-06
r_0_ch_6 1.18312826e+01 4.96136529e-07
r_0_ch_10 1.18312826e+01 4.08748490e-07
r_0_ch_8 1.18312826e+01 2.37348582e-07
r_0_ch_9 1.18312826e+01 2.25920245e-07
r_0_ch_7 1.18312826e+01 4.95530191e-07
r_0_ch_11 1.18312826e+01 4.10820347e-07
r_0_ch_1 1.19314629e+01 8.42082193e-07
r_0_ch_2 1.19314629e+01 1.48317832e-07
r_0_ch_5 1.19314629e+01 2.99533711e-06
r_0_ch_6 1.19314629e+01 3.92624008e-07
r_0_ch_10 1.19314629e+01 4.06956987e-07
r_0_ch_8 1.19314629e+01 2.25609372e-07
r_0_ch_9 1.19314629e+01 2.14189151e-07
r_0_ch_7 1.19314629e+01 3.91058819e-07
r_0_ch_11 1.19314629e+01 4.09619197e-07
r_0_ch_1 1.20316433e+01 6.70704375e-07
r_0_ch_2 1.20316433e+01 1.41565849e-07
r_0_ch_5 1.20316433e+01 1.82689141e-06
r_0_ch_6 1.20316433e+01 7.50617310e-07
r_0_ch_10 1.20316433e+01 4.10120051e-07
r_0_ch_8 1.20316433e+01 4.66875111e-07
r_0_ch_9 1.20316433e+01 4.53811968e-07
r_0_ch_7 1.20316433e+01 7.47724100e-07
r_0_ch_11 1.20316433e+01 4.13760820e-07
r_0_ch_1 1.21318236e+01 4.01956977e-06
r_0_ch_2 1.21318236e+01 1.37123202e-07
r_0_ch_5 1.21318236e+01 2.56848638e-05
r_0_ch_6 1.21318236e+01 1.23022854e-06
r_0_ch_10 1.21318236e+01 3.89041591e-07
r_0_ch_8 1.21318236e+01 7.33054931e-07
r_0_ch_9 1.21318236e+01 7.29286700e-07
r_0_ch_7 1.21318236e+01 1.23170735e-06
r_0_ch_11 1.21318236e+01 3.88733901e-07
r_0_ch_1 1.22320040e+01 2.01925553e-06
r_0_ch_2 1.22320040e+01 1.29004450e-07
r_0_ch_5 1.22320040e+01 1.11592024e-05
r_0_ch_6 1.22320040e+01 5.19557911e-07
r_0_ch_10 1.22320040e+01 3.69903225e-07
r_0_ch_8 1.22320040e+01 3.32560963e-07
r_0_ch_9 1.22320040e+01 3.27411677e-07
r_0_ch_7 1.22320040e+01 5.19363227e-07
r_0_ch_11 1.22320040e+01 3.70546115e-07
r_0_ch_1 1.23321844e+01 1.77555507e-06
r_0_ch_2 1.23321844e+01 1.21501599e-07
r_0_ch_5 1.23321844e+01 9.10631583e-06
r_0_ch_6 1.23321844e+01 4.26433997e-07
r_0_ch_10 1.23321844e+01 3.50394706e-07
r_0_ch_8 1.23321844e+01 2.99740025e-07
r_0_ch_9 1.23321844e+01 2.95045006e-07
r_0_ch_7 1.23321844e+01 4.25878498e-07
r_0_ch_11 1.23321844e+01 3.51082696e-07
r_0_ch_1 1.24323647e+01 1.75515187e-06
r_0_ch_2 1.24323647e+01 1.14088467e-07
r_0_ch_5 1.24323647e+01 8.43685359e-06
r_0_ch_6 1.24323647e+01 3.75177783e-07
r_0_ch_10 1.24323647e+01 3.28250389e-07
r_0_ch_8 1.24323647e+01 3.01875743e-07
r_0_ch_9 1.24323647e+01 2.97775848e-07
r_0_ch_7 1.24323647e+01 3.74442540e-07
r_0_ch_11 1.24323647e+01 3.28838838e-07
r_0_ch_1 1.25325451e+01 1.87470804e-06
r_0_ch_2 1.25325451e+01 1.15792852e-07
r_0_ch_5 1.25325451e+01 8.32355174e-06
r_0_ch_6 1.25325451e+01 3.30372593e-07
r_0_ch_10 1.25325451e+01 3.08633884e-07
r_0_ch_8 1.25325451e+01 3.62054726e-07
r_0_ch_9 1.25325451e+01 3.58306210e-07
r_0_ch_7 1.25325451e+01 3.29708888e-07
r_0_ch_11 1.25325451e+01 3.08771832e-07
r_0_ch_1 1.26327255e+01 2.08404345e-06
r_0_ch_2 1.26327255e+01 8.31226002e-08
r_0_ch_5 1.26327255e+01 8.78166379e-06
r_0_ch_6 1.26327255e+01 6.74317800e-07
r_0_ch_10 1.26327255e+01 2.68622036e-07
r_0_ch_8 1.26327255e+01 4.55612899e-08
r_0_ch_9 1.26327255e+01 4.50692705e-08
r_0_ch_7 1.26327255e+01 6.73105225e-07
r_0_ch_11 1.26327255e+01 2.69346236e-07
r_0_ch_1 1.27329058e+01 4.61702026e-06
r_0_ch_2 1.27329058e+01 6.53422736e-08
r_0_ch_5 1.27329058e+01 1.17984603e-05
r_0_ch_6 1.27329058e+01 6.54094119e-07
r_0_ch_10 1.27329058e+01 2.27383873e-07
r_0_ch_8 1.27329058e+01 7.51906580e-07
r_0_ch_9 1.27329058e+01 7.52408512e-07
r_0_ch_7 1.27329058e+01 6.51572224e-07
r_0_ch_11 1.27329058e+01 2.28522546e-07
r_0_ch_1 1.28330862e+01 5.59435958e-04
r_0_ch_2 1.28330862e+01 5.28471696e-06
r_0_ch_5 1.28330862e+01 3.60680092e-03
r_0_ch_6 1.28330862e+01 3.39373404e-04
r_0_ch_10 1.28330862e+01 5.65813647e-07
r_0_ch_8 1.28330862e+01 1.57043707e-05
r_0_ch_9 1.28330862e+01 1.55868687e-05
r_0_ch_7 1.28330862e+01 3.39344520e-04
r_0_ch_11 1.28330862e+01 3.44181372e-07
r_0_ch_1 1.29332665e+01 5.06116347e-07
r_0_ch_2 1.29332665e+01 1.03931170e-07
r_0_ch_5 1.29332665e+01 2.47800424e-06
r_0_ch_6 1.29332665e+01 3.44825695e-07
r_0_ch_10 1.29332665e+01 2.22830131e-07
r_0_ch_8 1.29332665e+01 4.26329937e-07
r_0_ch_9 1.29332665e+01 4.22761017e-07
r_0_ch_7 1.29332665e+01 3.44474618e-07
r_0_ch_11 1.29332665e+01 2.22905682e-07
r_0_ch_1 1.30334469e+01 8.11638917e-07
r_0_ch_2 1.30334469e+01 9.05493626e-08
r_0_ch_5 1.30334469e+01 3.63598168e-06
r_0_ch_6 1.30334469e+01 3.30172710e-07
r_0_ch_10 1.30334469e+01 1.94425560e-07
r_0_ch_8 1.30334469e+01 4.16758359e-07
r_0_ch_9 1.30334469e+01 4.14081028e-07
r_0_ch_7 1.30334469e+01 3.29738636e-07
r_0_ch_11 1.30334469e+01 1.94381455e-07
r_0_ch_1 1.31336273e+01 9.84002507e-07
r_0_ch_2 1.31336273e+01 8.17942249e-08
r_0_ch_5 1.31336273e+01 3.97722633e-06
r_0_ch_6 1.31336273e+01 3.25378343e-07
r_0_ch_10 1.31336273e+01 1.71519588e-07
r_0_ch_8 1.31336273e+01 4.25885588e-07
r_0_ch_9 1.31336273e+01 4.23624100e-07
r_0_ch_7 1.31336273e+01 3.24882933e-07
r_0_ch_11 1.31336273e+01 1.71409469e-07
r_0_ch_1 1.32338076e+01 1.10698591e-06
r_0_ch_2 1.32338076e+01 7.45117844e-08
r_0_ch_5 1.32338076e+01 4.05737483e-06
r_0_ch_6 1.32338076e+01 3.20096481e-07
r_0_ch_10 1.32338076e+01 1.52310785e-07
r_0_ch_8 1.32338076e+01 4.32064116e-07
r_0_ch_9 1.32338076e+01 4.30035796e-07
r_0_ch_7 1.32338076e+01 3.19558258e-07
r_0_ch_11 1.32338076e+01 1.52156455e-07
r_0_ch_1 1.33339880e+01 1.21000002e-06
r_0_ch_2 1.33339880e+01 6.79362939e-08
r_0_ch_5 1.33339880e+01 4.01862770e-06
r_0_ch_6 1.33339880e+01 3.14547842e-07
r_0_ch_10 1.33339880e+01 1.36687966e-07
r_0_ch_8 1.33339880e+01 4.31217196e-07
r_0_ch_9 1.33339880e+01 4.29325363e-07
r_0_ch_7 1.33339880e+01 3.13974334e-07
r_0_ch_11 1.33339880e+01 1.36512603e-07
r_0_ch_1 1.34341683e+01 1.30517422e-06
r_0_ch_2 1.34341683e+01 6.18269161e-08
r_0_ch_5 1.34341683e+01 3.91182922e-06
r_0_ch_6 1.34341683e+01 3.10011536e-07
r_0_ch_10 1.34341683e+01 1.24886962e-07
r_0_ch_8 1.34341683e+01 4.26399369e-07
r_0_ch_9 1.34341683e+01 4.24602781e-07
r_0_ch_7 1.34341683e+01 3.09407425e-07
r_0_ch_11 1.34341683e+01 1.24718662e-07
r_0_ch_1 1.35343487e+01 1.39838510e-06
r_0_ch_2 1.35343487e+01 5.71647726e-08
r_0_ch_5 1.35343487e+01 3.75902045e-06
r_0_ch_6 1.35343487e+01 3.15580441e-07
r_0_ch_10 1.35343487e+01 1.17723858e-07
r_0_ch_8 1.35343487e+01 4.50855482e-07
r_0_ch_9 1.35343487e+01 4.49242215e-07
r_0_ch_7 1.35343487e+01 3.14968030e-07
r_0_ch_11 1.35343487e+01 1.17597001e-07
r_0_ch_1 1.36345291e+01 1.49196680e-06
r_0_ch_2 1.36345291e+01 5.96612103e-08
r_0_ch_5 1.36345291e+01 3.56943964e-06
r_0_ch_6 1.36345291e+01 2.45990427e-07
r_0_ch_10 1.36345291e+01 1.37602138e-07
r_0_ch_8 1.36345291e+01 2.60942269e-07
r_0_ch_9 1.36345291e+01 2.58872412e-07
r_0_ch_7 1.36345291e+01 2.45303261e-07
r_0_ch_11 1.36345291e+01 1.37370406e-07
r_0_ch_1 1.37347094e+01 1.58921286e-06
r_0_ch_2 1.37347094e+01 3.93054008e-08
r_0_ch_5 1.37347094e+01 3.35083620e-06
r_0_ch_6 1.37347094e+01 2.55189853e-07
r_0_ch_10 1.37347094e+01 1.19996322e-07
r_0_ch_8 1.37347094e+01 2.79007964e-07
r_0_ch_9 1.37347094e+01 2.77089144e-07
r_0_ch_7 1.37347094e+01 2.54481435e-07
r_0_ch_11 1.37347094e+01 1.19998449e-07
r_0_ch_1 1.38348898e+01 1.68964322e-06
r_0_ch_2 1.38348898e+01 1.54634131e-08
r_0_ch_5 1.38348898e+01 3.10365705e-06
r_0_ch_6 1.38348898e+01 2.40306206e-07
r_0_ch_10 1.38348898e+01 1.26400091e-07
r_0_ch_8 1.38348898e+01 2.70187686e-07
r_0_ch_9 1.38348898e+01 2.68325720e-07
r_0_ch_7 1.38348898e+01 2.39628224e-07
r_0_ch_11 1.38348898e+01 1.26560539e-07
r_0_ch_1 1.39350701e+01 1.79805327e-06
r_0_ch_5 1.39350701e+01 2.83234216e-06
r_0_ch_6 1.39350701e+01 3.50225676e-07
r_0_ch_10 1.39350701e+01 2.35201844e-07
r_0_ch_8 1.39350701e+01 4.11754197e-07
r_0_ch_9 1.39350701e+01 4.10225407e-07
r_0_ch_7 1.39350701e+01 3.49401470e-07
r_0_ch_11 1.39350701e+01 2.35648000e-07
r_0_ch_1 1.40352505e+01 1.91462293e-06
r_0_ch_5 1.40352505e+01 2.54719180e-06
r_0_ch_12 1.40352505e+01 6.97027062e-08
r_0_ch_6 1.40352505e+01 9.11216558e-07
r_0_ch_10 1.40352505e+01 7.58518573e-07
r_0_ch_8 1.40352505e+01 2.62487407e-06
r_0_ch_9 1.40352505e+01 2.62784938e-06
r_0_ch_7 1.40352505e+01 9.09379672e-07
r_0_ch_11 1.40352505e+01 7.59591451e-07
r_0_ch_1 1.41354309e+01 2.06090163e-06
r_0_ch_5 1.41354309e+01 2.26592308e-06
r_0_ch_12 1.41354309e+01 5.40677929e-08
r_0_ch_6 1.41354309e+01 2.23664130e-07
r_0_ch_10 1.41354309e+01 1.81793325e-07
r_0_ch_8 1.41354309e+01 1.16636996e-06
r_0_ch_9 1.41354309e+01 1.16344628e-06
r_0_ch_7 1.41354309e+01 2.22990558e-07
r_0_ch_11 1.41354309e+01 1.81996491e-07
r_0_ch_1 1.42356112e+01 2.49691666e-06
r_0_ch_5 1.42356112e+01 2.27330981e-06
r_0_ch_12 1.42356112e+01 4.77424318e-08
r_0_ch_6 1.42356112e+01 2.07659866e-07
r_0_ch_10 1.42356112e+01 2.23397629e-07
r_0_ch_8 1.42356112e+01 7.69272864e-06
r_0_ch_9 1.42356112e+01 7.68153084e-06
r_0_ch_7 1.42356112e+01 2.07267662e-07
r_0_ch_11 1.42356112e+01 2.23213680e-07
r_0_ch_1 1.43357916e+01 4.81193836e-05
r_0_ch_5 1.43357916e+01 3.77726978e-05
r_0_ch_12 1.43357916e+01 4.37682525e-08
r_0_ch_6 1.43357916e+01 1.79520195e-07
r_0_ch_10 1.43357916e+01 4.96117788e-07
r_0_ch_8 1.43357916e+01 8.81425688e-04
r_0_ch_9 1.43357916e+01 8.80192972e-04
r_0_ch_7 1.43357916e+01 1.78504086e-07
r_0_ch_11 1.43357916e+01 5.12677185e-07
r_0_ch_1 1.44359719e+01 3.12537867e-06
r_0_ch_5 1.44359719e+01 1.25047897e-06
r_0_ch_12 1.44359719e+01 4.09861091e-08
r_0_ch_6 1.44359719e+01 1.58677625e-07
r_0_ch_10 1.44359719e+01 3.42139386e-07
r_0_ch_8 1.44359719e+01 1.40033852e-05
r_0_ch_9 1.44359719e+01 1.39779384e-05
r_0_ch_7 1.44359719e+01 1.58154959e-07
r_0_ch_11 1.44359719e+01 3.44245843e-07
r_0_ch_1 1.45361523e+01 2.83231446e-06
r_0_ch_5 1.45361523e+01 3.95070241e-07
r_0_ch_12 1.45361523e+01 3.93630607e-08
r_0_ch_6 1.45361523e+01 1.29506368e-07
r_0_ch_10 1.45361523e+01 4.12157600e-07
r_0_ch_8 1.45361523e+01 6.33363862e-06
r_0_ch_9 1.45361523e+01 6.31922522e-06
r_0_ch_7 1.45361523e+01 1.29281058e-07
r_0_ch_11 1.45361523e+01 4.13060027e-07
r_0_ch_1 1.46363327e+01 2.87566292e-06
r_0_ch_12 1.46363327e+01 1.40147912e-07
r_0_ch_6 1.46363327e+01 1.29645062e-07
r_0_ch_10 1.46363327e+01 5.37863763e-07
r_0_ch_8 1.46363327e+01 2.69204613e-05
r_0_ch_9 1.46363327e+01 2.69511583e-05
r_0_ch_7 1.46363327e+01 1.26658870e-07
r_0_ch_11 1.46363327e+01 5.31372033e-07
r_0_ch_1 1.47365130e+01 2.99071135e-06
r_0_ch_12 1.47365130e+01 2.86842408e-08
r_0_ch_6 1.47365130e+01 5.77614825e-08
r_0_ch_10 1.47365130e+01 6.13772361e-07
r_0_ch_8 1.47365130e+01 3.03221362e-06
r_0_ch_9 1.47365130e+01 3.04278897e-06
r_0_ch_7 1.47365130e+01 5.78904284e-08
r_0_ch_11 1.47365130e+01 6.17632369e-07
r_0_ch_1 1.48366934e+01 3.14188734e-06
r_0_ch_12 1.48366934e+01 3.41120085e-08
r_0_ch_6 1.48366934e+01 4.67658594e-09
r_0_ch_10 1.48366934e+01 7.44487657e-07
r_0_ch_8 1.48366934e+01 1.31120165e-06
r_0_ch_9 1.48366934e+01 1.32569797e-06
r_0_ch_7 1.48366934e+01 4.74901873e-09
r_0_ch_11 1.48366934e+01 7.44617430e-07
r_0_ch_1 1.49368737e+01 3.32204596e-06
r_0_ch_12 1.49368737e+01 4.20801315e-08
r_0_ch_10 1.49368737e+01 9.08607760e-07
r_0_ch_8 1.49368737e+01 1.93663582e-06
r_0_ch_9 1.49368737e+01 1.95648783e-06
r_0_ch_11 1.49368737e+01 9.05869124e-07
r_0_ch_1 1.50370541e+01 3.51225619e-06
r_0_ch_12 1.50370541e+01 2.96041547e-08
r_0_ch_10 1.50370541e+01 1.10794146e-06
r_0_ch_11 1.50370541e+01 1.10936788e-06
r_0_ch_1 1.51372345e+01 3.71378075e-06
r_0_ch_12 1.51372345e+01 3.07803590e-08
r_0_ch_10 1.51372345e+01 1.35858107e-06
r_0_ch_11 1.51372345e+01 1.36024398e-06
r_0_ch_1 1.52374148e+01 3.92481617e-06
r_0_ch_12 1.52374148e+01 3.15077534e-08
r_0_ch_10 1.52374148e+01 1.67723819e-06
r_0_ch_11 1.52374148e+01 1.67917356e-06
r_0_ch_1 1.53375952e+01 4.14761056e-06
r_0_ch_12 1.53375952e+01 3.24192651e-08
r_0_ch_10 1.53375952e+01 2.08951411e-06
r_0_ch_11 1.53375952e+01 2.09176275e-06
r_0_ch_1 1.54377756e+01 4.38882006e-06
r_0_ch_12 1.54377756e+01 3.35891444e-08
r_0_ch_10 1.54377756e+01 2.63753910e-06
r_0_ch_11 1.54377756e+01 2.64015018e-06
r_0_ch_1 1.55379559e+01 4.67765133e-06
r_0_ch_12 1.55379559e+01 3.50803998e-08
r_0_ch_10 1.55379559e+01 3.40097229e-06
r_0_ch_11 1.55379559e+01 3.40400904e-06
r_0_ch_1 1.56381363e+01 5.46930806e-06
r_0_ch_12 1.56381363e+01 3.73892737e-08
r_0_ch_10 1.56381363e+01 4.78454075e-06
r_0_ch_11 1.56381363e+01 4.78818437e-06
r_0_ch_1 1.57383166e+01 4.69492315e-06
r_0_ch_12 1.57383166e+01 3.83774596e-08
r_0_ch_10 1.57383166e+01 5.58216205e-06
r_0_ch_11 1.57383166e+01 5.58596625e-06
r_0_ch_1 1.58384970e+01 5.08084154e-06
r_0_ch_12 1.58384970e+01 4.15373499e-08
r_0_ch_10 1.58384970e+01 7.99757222e-06
r_0_ch_11 1.58384970e+01 8.00132775e-06
r_0_ch_1 1.59386774e+01 5.38569389e-06
r_0_ch_12 1.59386774e+01 4.34881709e-08
r_0_ch_10 1.59386774e+01 1.18874871e-05
r_0_ch_11 1.59386774e+01 1.18925212e-05
r_0_ch_1 1.60388577e+01 5.65391923e-06
r_0_ch_12 1.60388577e+01 4.69214944e-08
r_0_ch_10 1.60388577e+01 1.94028337e-05
r_0_ch_11 1.60388577e+01 1.94065500e-05
r_0_ch_1 1.61390381e+01 5.93483161e-06
r_0_ch_12 1.61390381e+01 5.11195454e-08
r_0_ch_10 1.61390381e+01 3.73506539e-05
r_0_ch_11 1.61390381e+01 3.73452533e-05
r_0_ch_1 1.62392184e+01 6.26746694e-06
r_0_ch_12 1.62392184e+01 5.74058257e-08
r_0_ch_10 1.62392184e+01 1.04217403e-04
r_0_ch_11 1.62392184e+01 1.04130071e-04
r_0_ch_1 1.63393988e+01 6.84001470e-06
r_0_ch_12 1.63393988e+01 6.85822472e-08
r_0_ch_10 1.63393988e+01 2.49301144e-04
r_0_ch_13 1.63393988e+01 1.11871274e-04
r_0_ch_11 1.63393988e+01 2.51659684e-04
r_0_ch_14 1.63393988e+01 1.09441916e-04
r_0_ch_1 1.64395792e+01 6.71087153e-06
r_0_ch_12 1.64395792e+01 6.34525685e-08
r_0_ch_10 1.64395792e+01 3.23597101e-05
r_0_ch_13 1.64395792e+01 5.65683275e-05
r_0_ch_11 1.64395792e+01 3.39465045e-05
r_0_ch_14 1.64395792e+01 5.49679213e-05
r_0_ch_1 1.65397595e+01 6.77561408e-06
r_0_ch_12 1.65397595e+01 6.43915342e-08
r_0_ch_10 1.65397595e+01 1.69640746e-05
r_0_ch_13 1.65397595e+01 3.73591513e-05
r_0_ch_11 1.65397595e+01 1.80352365e-05
r_0_ch_14 1.65397595e+01 3.62794263e-05
r_0_ch_1 1.66399399e+01 6.01275403e-06
r_0_ch_12 1.66399399e+01 7.39290117e-08
r_0_ch_10 1.66399399e+01 1.12135392e-05
r_0_ch_13 1.66399399e+01 2.72683274e-05
r_0_ch_11 1.66399399e+01 1.21205801e-05
r_0_ch_14 1.66399399e+01 2.63529007e-05
r_0_ch_1 1.67401202e+01 5.20239820e-06
r_0_ch_12 1.67401202e+01 6.28633143e-08
r_0_ch_10 1.67401202e+01 8.49153189e-06
r_0_ch_13 1.67401202e+01 2.12640460e-05
r_0_ch_11 1.67401202e+01 9.20881241e-06
r_0_ch_14 1.67401202e+01 2.05441061e-05
r_0_ch_1 1.68403006e+01 7.33333438e-06
r_0_ch_12 1.68403006e+01 7.01879780e-08
r_0_ch_10 1.68403006e+01 7.06278310e-06
r_0_ch_13 1.68403006e+01 1.81582177e-05
r_0_ch_11 1.68403006e+01 7.60724561e-06
r_0_ch_14 1.68403006e+01 1.76100963e-05
r_0_ch_1 1.69404810e+01 7.67779877e-06
r_0_ch_12 1.69404810e+01 7.26036360e-08
r_0_ch_10 1.69404810e+01 5.99175634e-06
r_0_ch_13 1.69404810e+01 1.53988479e-05
r_0_ch_11 1.69404810e+01 6.45850273e-06
r_0_ch_14 1.69404810e+01 1.49285082e-05
r_0_ch_1 1.70406613e+01 7.93664045e-06
r_0_ch_12 1.70406613e+01 7.37130576e-08
r_0_ch_10 1.70406613e+01 5.25546677e-06
r_0_ch_13 1.70406613e+01 1.33305261e-05
r_0_ch_11 1.70406613e+01 5.65565457e-06
r_0_ch_14 1.70406613e+01 1.29267240e-05
r_0_ch_1 1.71408417e+01 8.25007339e-06
r_0_ch_12 1.71408417e+01 7.15148460e-08
r_0_ch_10 1.71408417e+01 5.00796817e-06
r_0_ch_13 1.71408417e+01 1.22227886e-05
r_0_ch_11 1.71408417e+01 5.42495345e-06
r_0_ch_14 1.71408417e+01 1.18010286e-05
r_0_ch_1 1.72410220e+01 8.28689494e-06
r_0_ch_12 1.72410220e+01 7.51775340e-08
r_0_ch_10 1.72410220e+01 4.09894383e-06
r_0_ch_13 1.72410220e+01 1.02655804e-05
r_0_ch_11 1.72410220e+01 4.54662388e-06
r_0_ch_14 1.72410220e+01 9.81724010e-06
r_0_ch_1 1.73412024e+01 8.59808266e-06
r_0_ch_12 1.73412024e+01 7.45154486e-08
r_0_ch_10 1.73412024e+01 3.78667885e-06
r_0_ch_13 1.73412024e+01 9.07502695e-06
r_0_ch_11 1.73412024e+01 4.12949512e-06
r_0_ch_14 1.73412024e+01 8.73072820e-06
r_0_ch_1 1.74413828e+01 8.99333259e-06
r_0_ch_12 1.74413828e+01 9.58759864e-08
r_0_ch_10 1.74413828e+01 3.52590324e-06
r_0_ch_13 1.74413828e+01 7.43071431e-06
r_0_ch_11 1.74413828e+01 3.79770255e-06
r_0_ch_14 1.74413828e+01 7.15793049e-06
r_0_ch_1 1.75415631e+01 1.12070811e-05
r_0_ch_12 1.75415631e+01 5.23364967e-06
r_0_ch_10 1.75415631e+01 9.41349337e-05
r_0_ch_13 1.75415631e+01 1.43754964e-04
r_0_ch_11 1.75415631e+01 9.18078792e-05
r_0_ch_14 1.75415631e+01 1.46010769e-04
r_0_ch_1 1.76417435e+01 8.39277144e-06
r_0_ch_12 1.76417435e+01 7.02643345e-08
r_0_ch_10 1.76417435e+01 3.10020782e-06
r_0_ch_13 1.76417435e+01 7.01488669e-06
r_0_ch_11 1.76417435e+01 3.45980885e-06
r_0_ch_14 1.76417435e+01 6.65428499e-06
r_0_ch_1 1.77419238e+01 8.79018749e-06
r_0_ch_12 1.77419238e+01 5.60630457e-08
r_0_ch_10 1.77419238e+01 2.99197176e-06
r_0_ch_13 1.77419238e+01 6.68226094e-06
r_0_ch_11 1.77419238e+01 3.29426586e-06
r_0_ch_14 1.77419238e+01 6.37883080e-06
r_0_ch_1 1.78421042e+01 9.03528973e-06
r_0_ch_12 1.78421042e+01 4.69216320e-08
r_0_ch_10 1.78421042e+01 2.86913242e-06
r_0_ch_13 1.78421042e+01 6.27389336e-06
r_0_ch_11 1.78421042e+01 3.14293777e-06
r_0_ch_14 1.78421042e+01 5.99905432e-06
r_0_ch_1 1.79422846e+01 9.22711826e-06
r_0_ch_12 1.79422846e+01 3.86729030e-08
r_0_ch_10 1.79422846e+01 2.75206190e-06
r_0_ch_13 1.79422846e+01 5.88411484e-06
r_0_ch_11 1.79422846e+01 3.00535872e-06
r_0_ch_14 1.79422846e+01 5.62992419e-06
r_0_ch_1 1.80424649e+01 9.40642877e-06
r_0_ch_12 1.80424649e+01 3.87815710e-08
r_0_ch_10 1.80424649e+01 2.64615331e-06
r_0_ch_13 1.80424649e+01 5.52880652e-06
r_0_ch_15 1.80424649e+01 1.23524399e-04
